Data,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-08-07 03:00:00,48.82,25.31,2642.93,454.22,380.15,9.55,1.6,299.87,299.92,299.95,304.87,294.91,250.09,249.99,396.82,501.19,399.35,452.94,448.53,500.28,500.52,65.73,1.17
2017-08-07 04:00:00,48.82,25.31,3002.9,583.48,401.58,10.18,1.71,299.92,299.78,299.87,304.86,294.96,249.69,250.03,399.18,500.4,400.9,450.6,450.15,499.74,499.51,65.7,1.05
2017-08-07 05:00:00,48.82,25.31,3376.94,532.33,403.14,10.33,1.69,299.92,300.01,299.9,304.85,295.01,250.24,250.01,399.97,500.05,400.34,450.26,449.34,500.18,500.26,65.06,1.55
2017-08-07 06:00:00,48.82,25.31,3433.92,478.59,381.82,9.71,1.71,299.99,299.77,299.97,304.85,295.06,250.31,250.07,399.74,499.66,399.6,449.89,450.86,499.57,500.87,66.13,0.87
2017-08-07 07:00:00,48.82,25.31,2543.79,454.6,379.7,9.73,1.7,300.03,299.51,299.85,304.84,295.11,249.95,249.92,399.92,499.93,399.99,448.99,445.87,499.81,498.55,64.14,1.88
2017-08-07 08:00:00,48.82,25.31,2416.8,379.14,379.13,9.69,1.69,300.1,299.91,299.97,304.83,295.16,250.4,250.08,400.62,499.52,399.03,449.38,450.34,499.94,500.38,64.27,1.59
2017-08-07 09:00:00,48.82,25.31,2310.27,373.75,379.82,9.46,1.7,299.96,297.55,299.95,304.83,295.21,250.26,250.22,400.32,500.73,398.98,446.05,448.66,500.63,498.27,66.04,1.17
2017-08-07 10:00:00,48.82,25.31,2173.7,376.81,380.51,9.6,1.68,300.1,299.72,299.96,304.82,295.26,250.14,250.1,475.17,499.42,670.44,453.44,449.77,500.11,499.56,65.13,1.19
2017-08-07 11:00:00,48.82,25.31,1441.99,342.77,381.19,9.51,1.66,299.91,300.9,299.91,304.81,295.31,249.79,250.06,629.0,512.58,829.56,457.44,453.59,501.07,503.99,65.12,0.66
2017-08-07 12:00:00,48.82,25.31,2066.08,371.74,381.88,9.47,1.68,300.18,300.65,300.03,304.81,295.36,250.22,249.98,631.5,499.35,882.13,448.62,450.09,500.12,498.4,65.12,0.66
2017-08-07 13:00:00,48.82,25.31,3048.32,544.11,381.48,9.45,1.72,299.76,299.92,299.92,304.8,295.41,249.89,250.1,399.7,500.44,539.66,457.22,456.61,501.05,504.54,65.13,0.67
2017-08-07 14:00:00,48.82,25.31,2611.72,534.86,381.02,9.5,1.72,300.2,300.78,299.95,304.79,295.46,250.34,250.08,400.69,499.57,399.84,446.41,439.3,499.74,495.06,65.2,0.97
2017-08-07 15:00:00,48.82,25.31,2529.76,461.17,378.94,9.56,1.71,299.97,300.1,299.96,304.79,295.51,249.99,250.07,400.1,501.99,399.67,450.89,451.62,500.55,499.39,64.89,1.09
2017-08-07 16:00:00,48.82,25.31,1862.55,439.44,377.51,9.61,1.7,299.9,299.65,299.88,304.78,295.56,250.05,250.07,399.22,499.91,399.91,454.76,451.19,503.3,502.14,64.64,1.21
2017-08-07 17:00:00,48.82,25.31,2548.72,378.87,377.46,9.57,1.71,299.65,298.12,299.91,304.77,295.61,250.11,250.13,409.95,501.24,499.62,429.01,432.3,494.0,497.67,64.02,1.42
2017-08-07 18:00:00,48.82,25.31,3605.72,439.16,380.21,9.42,1.72,299.58,299.82,299.88,304.77,295.66,250.15,249.99,399.73,499.13,405.22,449.1,446.34,500.83,498.25,65.17,1.14
2017-08-07 19:00:00,48.82,25.31,3514.44,446.6,380.38,9.9,1.73,299.92,299.88,299.94,304.76,295.72,250.13,249.98,400.34,500.65,400.06,453.44,451.44,500.62,501.29,64.23,1.59
2017-08-07 20:00:00,48.82,25.31,2504.9,365.53,378.07,10.1,1.7,299.87,299.97,299.88,304.75,295.77,249.82,249.99,410.53,500.95,411.61,452.18,455.92,499.79,498.22,64.9,1.82
2017-08-07 21:00:00,48.82,25.31,3614.17,423.45,380.92,9.73,1.73,300.12,300.12,299.9,304.75,295.82,250.03,250.05,500.32,499.9,499.59,501.42,498.67,500.49,500.94,64.57,1.26
2017-08-07 22:00:00,48.82,25.31,2660.76,370.83,381.4,9.52,1.7,299.86,299.89,299.91,304.74,295.87,250.03,250.07,499.92,500.35,500.34,501.61,500.79,501.41,499.48,64.73,1.92
2017-08-07 23:00:00,48.82,25.31,2997.88,282.27,381.58,9.72,1.62,299.94,300.13,300.0,304.73,295.92,250.13,250.08,520.1,506.99,579.38,501.84,502.72,499.85,499.49,64.76,1.71
2017-08-08 00:00:00,48.82,25.31,3476.68,364.8,379.85,9.68,1.71,299.97,299.63,299.89,304.73,295.97,250.03,249.95,499.78,500.37,499.6,500.3,499.79,499.68,499.58,64.23,2.39
2017-08-08 01:00:00,48.82,25.31,3881.23,559.02,393.94,9.83,1.72,299.65,300.2,299.9,304.72,296.02,250.05,250.17,498.87,499.09,498.79,499.52,500.09,500.28,499.85,64.88,2.28
2017-08-08 02:00:00,48.82,25.31,4123.5,665.19,410.95,9.85,1.72,300.06,300.16,299.85,304.71,296.07,249.99,249.98,499.03,500.86,499.78,500.94,500.5,499.93,500.64,64.77,2.43
2017-08-08 03:00:00,48.82,25.31,3740.92,636.99,416.22,9.86,1.73,299.91,299.89,300.02,304.7,296.12,250.01,250.02,499.57,500.27,499.76,502.31,504.69,500.86,502.27,63.83,2.84
2017-08-08 04:00:00,48.82,25.31,3153.44,643.57,413.21,9.75,1.75,299.95,299.64,299.88,304.7,296.17,250.05,250.01,499.87,502.61,499.63,501.1,497.88,499.11,498.7,63.58,4.05
2017-08-08 05:00:00,48.82,25.31,2852.4,564.2,398.67,9.68,1.7,299.95,300.32,299.96,304.69,296.22,250.04,250.01,498.95,500.34,499.25,498.81,497.31,499.82,499.35,63.33,4.66
2017-08-08 06:00:00,48.82,25.31,2953.67,572.35,396.09,9.64,1.74,299.89,299.51,299.88,304.68,296.27,250.07,250.06,499.94,500.28,498.73,533.47,464.13,502.82,506.11,62.2,4.58
2017-08-08 07:00:00,48.82,25.31,3163.15,626.21,382.34,9.68,1.8,297.74,300.91,299.76,304.68,296.32,250.15,250.07,500.57,499.63,539.84,610.75,408.2,500.42,495.37,63.34,4.69
2017-08-08 08:00:00,48.82,25.31,2848.39,612.09,381.01,10.31,1.79,299.67,300.21,299.88,304.67,296.37,250.18,250.03,499.53,500.44,796.8,359.16,349.22,352.97,346.39,65.92,1.92
2017-08-08 09:00:00,48.82,25.31,3128.41,571.46,381.15,10.42,1.74,302.37,299.33,300.15,304.66,296.42,250.12,250.08,487.56,500.95,750.45,384.36,342.06,355.82,346.96,65.83,1.54
2017-08-08 10:00:00,48.82,25.31,3737.57,598.63,380.88,10.15,1.79,300.38,299.83,299.98,304.66,296.48,250.07,250.08,456.6,499.8,599.91,361.9,362.77,352.69,358.71,66.49,1.08
2017-08-08 11:00:00,48.82,25.31,2759.7,565.15,380.71,10.05,1.76,300.02,299.69,299.98,304.65,296.53,249.91,250.07,500.79,500.0,601.34,343.95,336.83,349.57,344.12,66.52,1.34
2017-08-08 12:00:00,48.82,25.31,2443.71,473.51,378.93,10.16,1.74,299.96,299.79,299.91,304.64,296.58,250.02,250.02,500.75,498.75,601.14,364.19,362.35,358.81,355.13,67.22,1.18
2017-08-08 13:00:00,48.82,25.31,1752.88,317.06,379.62,10.02,1.61,300.0,299.91,300.0,304.64,296.63,250.19,250.02,776.03,501.52,835.67,385.36,236.29,363.0,348.32,67.17,1.06
2017-08-08 14:00:00,48.82,25.31,3207.64,378.12,379.44,10.1,1.7,300.28,300.15,299.99,304.63,296.68,249.61,250.04,572.17,499.4,703.81,378.41,285.34,358.1,343.71,64.87,0.92
2017-08-08 15:00:00,48.82,25.31,4106.29,502.65,382.84,10.28,1.81,299.95,300.26,299.95,304.62,296.73,250.39,250.03,538.64,501.72,641.59,362.94,359.84,355.74,365.84,65.7,1.02
2017-08-08 16:00:00,48.82,25.31,3029.7,428.37,381.95,10.31,1.76,299.78,299.86,299.89,304.62,296.78,249.98,250.05,526.59,275.87,636.63,362.88,237.99,369.23,226.22,65.98,1.02
2017-08-08 17:00:00,48.82,25.31,3808.93,308.13,381.27,10.11,1.55,300.0,300.1,299.92,304.61,296.83,250.08,250.04,513.64,478.34,626.0,348.7,368.0,350.37,348.65,66.32,0.92
2017-08-08 18:00:00,48.82,25.31,3739.07,359.8,380.87,10.31,1.65,299.6,300.09,299.87,304.6,296.88,250.16,250.04,500.64,500.39,600.85,350.49,348.26,349.57,349.71,65.21,1.27
2017-08-08 19:00:00,48.82,25.31,3608.8,380.52,380.41,10.19,1.7,299.92,300.06,299.93,304.6,296.93,249.83,250.06,500.0,499.67,599.87,352.51,353.37,350.96,351.66,65.08,1.27
2017-08-08 20:00:00,48.82,25.31,2871.78,327.59,377.24,10.09,1.65,299.89,299.94,299.92,304.59,296.98,250.38,250.06,500.49,499.79,599.42,350.26,350.68,349.53,350.97,65.14,1.34
2017-08-08 21:00:00,48.82,25.31,3595.63,409.43,379.79,10.02,1.71,299.88,299.55,299.93,304.58,297.03,249.61,250.04,500.02,500.34,599.22,351.04,348.93,349.39,349.83,65.17,1.32
2017-08-08 22:00:00,48.82,25.31,3691.32,436.91,381.51,9.99,1.72,299.85,300.15,299.98,304.58,297.08,250.11,250.05,499.17,499.65,599.88,350.15,349.98,350.28,349.09,65.21,1.22
2017-08-08 23:00:00,48.82,25.31,3260.56,400.58,380.93,10.14,1.71,300.07,299.88,299.95,304.57,297.13,250.06,250.05,500.22,499.22,600.52,349.36,348.29,349.86,348.72,65.03,1.72
2017-08-09 00:00:00,48.82,25.31,2895.71,381.55,380.36,10.02,1.69,300.03,299.59,299.92,304.56,297.18,249.97,250.03,499.84,500.24,600.04,350.02,350.3,349.51,349.56,64.17,2.07
2017-08-09 01:00:00,48.82,25.31,2948.28,354.06,378.69,9.97,1.7,299.77,299.91,299.89,304.56,297.23,250.03,250.03,500.5,500.59,600.37,350.95,350.39,350.38,350.97,63.98,3.12
2017-08-09 02:00:00,48.82,25.31,2838.35,371.3,376.97,9.95,1.69,299.82,299.69,299.94,304.55,297.29,256.33,258.29,500.55,500.39,599.86,349.43,350.63,350.22,349.58,64.71,2.18
2017-08-09 03:00:00,48.82,25.31,2952.9,477.5,376.86,9.66,1.71,300.09,299.61,299.92,304.54,297.34,299.49,299.87,501.1,500.5,605.45,348.67,348.23,350.71,349.44,64.59,2.98
2017-08-09 04:00:00,48.82,25.31,3678.43,564.47,381.17,9.8,1.73,299.99,299.74,299.91,304.54,297.39,299.85,299.97,500.2,500.81,599.45,350.84,349.68,351.6,351.83,63.48,3.36
2017-08-09 05:00:00,48.82,25.31,3267.62,488.07,377.57,9.72,1.71,299.71,299.96,299.91,304.53,297.44,300.1,300.0,500.15,499.64,601.34,347.95,348.91,349.43,348.82,63.91,2.54
2017-08-09 06:00:00,48.82,25.31,3313.07,577.6,380.51,9.56,1.74,300.05,299.45,299.86,304.52,297.49,300.02,300.0,501.26,500.17,599.61,353.73,347.31,352.61,349.96,64.33,1.98
2017-08-09 07:00:00,48.82,25.31,3067.98,556.52,381.31,9.44,1.71,300.06,300.34,299.99,304.51,297.54,300.36,299.99,500.11,499.57,599.85,349.38,347.48,350.01,349.12,64.21,2.65
2017-08-09 08:00:00,48.82,25.31,3420.0,516.73,380.43,9.6,1.71,296.93,298.01,299.76,304.51,297.59,300.3,299.75,504.28,500.62,625.01,353.06,355.31,351.22,352.55,63.97,3.99
2017-08-09 09:00:00,48.82,25.31,3026.0,478.55,379.44,9.9,1.72,300.38,300.07,300.0,304.5,297.64,300.66,299.86,516.03,503.12,610.58,351.73,348.62,350.24,350.27,63.73,4.65
2017-08-09 10:00:00,48.82,25.31,3200.14,433.99,378.69,10.35,1.67,298.9,299.71,299.89,304.49,297.69,299.55,299.91,764.89,466.86,774.58,344.4,351.21,351.07,347.21,63.49,3.57
2017-08-09 11:00:00,48.82,25.31,3263.82,477.81,378.41,10.17,1.71,298.93,299.96,299.87,304.49,297.74,299.43,300.41,499.27,499.24,600.55,355.86,353.98,351.74,350.82,63.37,2.51
2017-08-09 12:00:00,48.82,25.31,2741.93,552.9,381.0,10.09,1.71,304.21,299.86,299.95,304.48,297.79,299.73,299.83,505.21,499.01,605.08,354.19,307.91,350.53,349.01,64.63,1.87
2017-08-09 13:00:00,48.82,25.31,2643.17,521.15,382.7,9.82,1.7,299.59,299.92,299.93,304.47,297.84,300.31,299.93,515.6,497.95,600.89,349.77,351.22,351.14,349.79,64.24,2.32
2017-08-09 14:00:00,48.82,25.31,2452.55,472.61,378.94,9.68,1.69,300.28,299.61,300.0,304.47,297.89,300.37,299.92,531.2,499.69,600.24,352.18,350.68,351.28,350.38,65.04,2.21
2017-08-09 15:00:00,48.82,25.31,3821.91,519.59,380.73,9.27,1.74,299.82,299.97,299.9,304.46,297.94,300.14,299.97,507.05,499.66,601.95,350.07,346.9,351.28,347.55,64.69,2.17
2017-08-09 16:00:00,48.82,25.31,3412.76,488.92,380.91,9.37,1.69,299.81,299.82,299.84,304.45,297.99,300.59,299.86,510.28,500.42,600.38,353.51,353.23,354.15,353.63,64.96,2.6
2017-08-09 17:00:00,48.82,25.31,3085.78,487.15,380.42,9.64,1.7,299.82,300.02,299.94,304.45,298.05,299.69,299.9,456.39,500.69,599.8,355.7,345.34,352.81,345.71,65.09,2.42
2017-08-09 18:00:00,48.82,25.31,1769.16,420.55,380.77,9.52,1.67,299.77,299.87,299.9,304.44,298.1,300.47,299.92,500.66,502.19,600.63,349.39,350.15,349.5,350.22,65.05,2.43
2017-08-09 19:00:00,48.82,25.31,3005.66,468.75,380.27,9.44,1.71,299.96,299.76,299.94,304.43,298.15,299.36,299.93,500.62,499.67,600.56,351.32,350.19,350.46,350.95,65.76,1.59
2017-08-09 20:00:00,48.82,25.31,3098.1,481.05,380.28,9.57,1.7,299.92,299.65,299.88,304.43,298.2,300.0,299.92,500.28,500.35,598.85,353.47,352.99,352.0,353.18,65.54,1.54
2017-08-09 21:00:00,48.82,25.31,2205.37,383.92,379.08,9.55,1.63,299.82,299.94,299.92,304.42,298.25,300.1,299.94,500.7,499.81,601.18,350.11,347.01,350.6,346.89,65.23,1.5
2017-08-09 22:00:00,48.82,25.31,2126.98,350.23,379.17,9.54,1.62,299.76,300.21,299.89,304.41,298.3,299.99,299.88,499.41,502.14,636.36,384.85,270.69,363.08,276.81,65.18,1.56
2017-08-09 23:00:00,48.82,25.31,2367.79,318.57,379.19,9.46,1.58,299.86,299.72,299.93,304.41,298.35,299.52,299.88,500.21,517.04,639.83,356.21,219.28,363.65,346.36,65.5,1.4
2017-08-10 00:00:00,48.82,25.31,2873.28,368.19,379.22,9.59,1.69,299.89,300.25,299.82,304.4,298.4,299.65,299.9,500.48,500.13,600.85,353.9,239.22,349.51,352.01,64.58,1.42
2017-08-10 01:00:00,48.82,25.31,3680.2,462.12,396.98,9.82,1.71,299.89,299.7,299.96,304.39,298.45,300.51,299.89,494.51,499.93,600.55,347.26,383.69,350.33,345.62,65.34,1.57
2017-08-10 02:00:00,48.82,25.31,3316.64,546.93,392.11,9.68,1.7,300.1,300.19,299.9,304.39,298.5,327.09,330.16,766.34,499.94,599.85,353.38,350.9,351.18,353.25,64.54,2.58
2017-08-10 03:00:00,48.82,25.31,2284.52,428.38,379.06,9.37,1.68,299.61,300.01,299.97,304.38,298.55,349.75,349.76,752.74,498.08,601.88,351.35,349.35,350.7,349.9,64.54,2.58
2017-08-10 04:00:00,48.82,25.31,2263.04,425.91,380.16,9.19,1.69,299.94,299.07,299.94,304.37,298.6,349.22,349.75,816.0,499.79,599.36,349.2,347.06,349.58,348.54,64.54,2.59
2017-08-10 05:00:00,48.82,25.31,2674.41,452.48,381.17,9.07,1.7,299.86,300.35,299.92,304.37,298.65,349.97,349.54,820.38,498.85,599.59,350.71,351.97,352.06,349.66,64.24,3.16
2017-08-10 06:00:00,48.82,25.31,3622.73,544.43,380.89,9.51,1.7,299.87,299.81,299.91,304.36,298.7,348.95,350.3,824.76,498.26,600.56,349.8,350.49,357.93,349.84,64.01,2.48
2017-08-10 07:00:00,48.82,25.31,3391.25,549.28,381.45,9.68,1.71,300.01,299.99,299.92,304.35,298.75,350.27,350.61,829.14,499.86,599.47,364.15,353.87,355.69,352.75,63.82,3.05
2017-08-10 08:00:00,48.82,25.31,2192.67,448.41,380.15,9.59,1.65,300.08,299.86,299.91,304.34,298.8,348.46,349.37,833.52,501.53,606.52,532.38,349.88,354.86,350.17,63.45,3.12
2017-08-10 09:00:00,48.82,25.31,3654.77,491.43,379.25,9.46,1.68,299.92,300.04,299.97,304.34,298.86,349.75,349.88,837.9,500.34,599.66,401.65,347.09,352.81,345.21,63.07,5.52
2017-08-10 10:00:00,48.82,25.31,3956.56,622.94,403.68,9.68,1.7,299.96,299.59,299.91,304.33,298.91,349.64,348.11,842.28,499.74,599.91,348.83,349.6,349.88,349.68,62.69,4.25
2017-08-10 11:00:00,48.82,25.31,3734.91,629.67,402.98,10.04,1.7,299.96,300.16,299.99,304.32,298.96,349.64,350.5,846.66,501.08,601.66,353.58,350.85,353.02,350.98,62.51,3.0
2017-08-10 12:00:00,48.82,25.31,3018.82,519.07,381.28,9.92,1.7,300.15,300.09,299.88,304.32,299.01,349.35,350.63,851.03,497.21,510.95,352.78,349.09,351.3,349.18,62.77,4.14
2017-08-10 13:00:00,48.82,25.31,2381.17,432.3,382.14,9.56,1.66,300.07,300.03,299.97,304.31,299.06,350.07,349.79,797.84,502.14,500.1,349.53,348.83,349.4,347.3,63.41,3.8
2017-08-10 14:00:00,48.82,25.31,2144.7,389.79,381.71,9.5,1.6,300.16,299.66,299.92,304.3,299.11,349.72,350.41,500.4,500.37,499.06,349.65,350.52,352.59,350.68,64.14,2.63
2017-08-10 15:00:00,48.82,25.31,3346.0,498.47,381.45,9.51,1.7,300.01,299.72,299.92,304.3,299.16,350.18,349.41,500.12,500.13,500.16,354.38,351.59,358.96,351.51,66.11,3.03
2017-08-10 16:00:00,48.82,25.31,3381.84,551.8,381.72,9.73,1.71,299.86,299.64,299.89,304.29,299.21,349.25,349.8,499.4,499.68,504.2,352.95,347.07,356.15,348.06,65.29,2.18
2017-08-10 17:00:00,48.82,25.31,3795.22,539.81,380.6,9.86,1.7,299.89,299.71,299.9,304.28,299.26,349.11,349.74,499.36,499.46,500.15,350.15,349.02,349.78,349.62,65.49,1.72
2017-08-10 18:00:00,48.82,25.31,3174.17,386.12,383.0,9.91,1.59,299.9,300.23,299.88,304.28,299.31,349.84,349.72,500.41,502.11,501.18,350.01,350.75,353.25,350.15,65.6,1.66
2017-08-10 19:00:00,48.82,25.31,3526.25,383.15,379.6,10.16,1.59,299.86,300.15,299.85,304.27,299.36,349.95,349.75,499.98,500.01,499.57,350.56,348.81,352.31,349.23,65.79,1.42
2017-08-10 20:00:00,48.82,25.31,3749.29,530.39,381.47,10.09,1.73,299.93,300.13,299.88,304.26,299.41,349.25,349.78,501.51,501.18,499.92,362.07,348.87,365.2,349.51,65.87,1.48
2017-08-10 21:00:00,48.82,25.31,3329.54,513.59,381.33,10.09,1.71,299.77,299.42,299.88,304.26,299.46,348.82,349.79,499.76,500.2,498.97,350.32,351.2,354.64,349.9,65.7,1.57
2017-08-10 22:00:00,48.82,25.31,3531.28,491.9,380.7,10.0,1.71,299.96,299.64,299.96,304.25,299.51,349.29,349.85,500.28,500.66,499.68,349.54,348.46,354.65,349.59,65.68,1.56
2017-08-10 23:00:00,48.82,25.31,2426.05,416.9,377.83,10.1,1.66,299.89,300.72,299.91,304.24,299.56,349.74,349.76,500.04,501.1,499.99,349.73,349.26,359.59,350.65,65.94,1.33
2017-08-11 00:00:00,48.82,25.31,3417.67,419.39,379.66,10.17,1.67,299.87,299.74,299.97,304.24,299.61,349.17,349.8,500.65,500.31,498.46,349.05,349.01,363.48,349.58,66.45,1.07
2017-08-11 01:00:00,48.82,25.31,2764.97,418.81,380.54,10.1,1.7,299.89,299.81,299.93,304.23,299.67,349.24,349.8,501.08,499.73,513.36,378.21,353.8,370.85,352.83,64.88,2.87
2017-08-11 02:00:00,48.82,25.31,2729.1,315.63,378.42,9.99,1.62,299.85,300.01,299.84,304.22,299.72,350.17,349.82,510.12,501.12,533.1,351.9,348.7,356.62,349.34,64.87,1.71
2017-08-11 03:00:00,48.82,25.31,3095.39,398.68,379.4,9.93,1.72,299.72,299.78,299.86,304.22,299.77,350.58,349.84,497.79,500.59,505.8,350.89,348.74,360.15,348.42,66.07,1.23
2017-08-11 04:00:00,48.82,25.31,3980.01,472.48,398.96,9.91,1.75,299.77,300.03,299.96,304.21,299.82,349.37,349.91,499.6,499.1,499.77,349.8,349.43,357.7,348.96,64.88,2.29
2017-08-11 05:00:00,48.82,25.31,4007.48,465.76,417.82,10.13,1.72,299.93,299.48,299.96,304.2,299.87,348.95,349.56,500.17,497.49,498.7,350.06,348.82,357.96,349.51,65.75,1.28
2017-08-11 06:00:00,48.82,25.31,4291.65,453.81,417.84,10.04,1.72,299.91,299.35,299.97,304.2,299.92,350.39,350.05,499.37,499.69,498.79,354.51,349.95,356.35,350.8,65.39,1.44
2017-08-11 07:00:00,48.82,25.31,3412.42,510.0,412.49,9.79,1.7,299.99,299.75,299.99,304.19,299.97,348.47,348.79,499.74,498.31,499.66,353.22,352.18,361.56,350.26,65.52,1.23
2017-08-11 08:00:00,48.82,25.31,3453.22,385.7,379.59,9.81,1.62,299.71,299.97,299.92,304.18,300.02,349.78,349.96,500.15,500.42,500.47,347.85,347.72,351.74,349.49,64.68,2.01
2017-08-11 09:00:00,48.82,25.31,3611.29,409.73,380.53,10.09,1.71,300.08,299.73,299.97,304.17,300.07,350.18,349.83,500.12,499.36,499.68,350.57,349.54,357.55,349.35,66.21,2.05
2017-08-11 10:00:00,48.82,25.31,3322.99,470.41,380.84,10.15,1.72,300.02,299.95,299.94,304.17,300.12,349.84,349.93,500.27,500.71,499.75,350.85,348.89,354.15,349.61,64.76,1.82
2017-08-11 11:00:00,48.82,25.31,2652.43,382.39,378.5,10.13,1.65,299.84,299.52,300.0,304.16,300.17,349.8,349.92,499.63,499.28,499.74,350.28,349.43,349.32,349.22,65.23,1.67
2017-08-11 12:00:00,48.82,25.31,3363.71,481.96,380.74,9.97,1.74,300.07,299.51,299.87,304.15,300.22,349.98,349.85,500.76,500.52,499.52,353.42,349.66,351.92,349.38,66.02,1.69
2017-08-11 13:00:00,48.82,25.31,4174.02,503.97,383.83,10.01,1.72,300.05,299.58,299.95,304.15,300.27,350.05,349.72,499.79,497.99,499.8,346.92,348.47,362.03,349.15,65.28,1.87
2017-08-11 14:00:00,48.82,25.31,4538.08,581.6,393.19,10.51,1.74,299.98,299.75,300.03,304.14,300.32,349.24,349.87,500.53,501.18,499.7,358.09,350.15,369.61,353.39,65.41,1.85
2017-08-11 15:00:00,48.82,25.31,4489.44,568.55,402.34,10.59,1.73,299.91,299.88,299.97,304.13,300.37,348.54,349.83,499.58,499.46,500.08,349.79,349.93,360.72,348.07,65.76,1.91
2017-08-11 16:00:00,48.82,25.31,4175.86,508.17,387.51,10.28,1.71,299.76,299.88,299.92,304.13,300.43,349.37,349.8,499.87,498.68,500.07,366.89,359.45,370.56,354.87,65.41,2.02
2017-08-11 17:00:00,48.82,25.31,3986.7,471.78,380.57,10.13,1.71,299.87,299.77,299.88,304.12,300.48,349.7,349.77,499.09,500.86,499.55,350.81,349.05,351.77,348.79,67.27,1.16
2017-08-11 18:00:00,48.82,25.31,3363.77,447.89,381.01,10.25,1.72,299.79,300.57,299.94,304.11,300.53,350.01,349.81,499.62,498.71,499.2,359.31,347.33,359.77,349.17,66.25,1.3
2017-08-11 19:00:00,48.82,25.31,3975.6,447.57,380.86,10.12,1.7,299.68,299.38,299.98,304.11,300.58,349.45,349.81,499.4,499.12,499.41,351.19,350.81,350.94,350.83,66.63,1.02
2017-08-11 20:00:00,48.82,25.31,3645.29,486.11,381.1,10.03,1.71,299.77,299.03,299.93,304.1,300.63,349.58,349.85,499.42,501.0,499.87,350.01,350.87,350.9,350.5,66.33,1.35
2017-08-11 21:00:00,48.82,25.31,3107.29,458.53,380.2,9.88,1.71,299.93,299.98,299.92,304.09,300.68,349.03,349.8,499.66,499.7,501.04,350.24,348.51,350.28,350.11,66.05,1.3
2017-08-11 22:00:00,48.82,25.31,3456.86,369.74,377.84,9.72,1.7,299.87,300.09,299.96,304.09,300.73,349.99,349.79,500.85,500.21,499.24,350.77,347.46,351.76,348.45,65.56,1.97
2017-08-11 23:00:00,48.82,25.31,4494.67,491.34,381.19,10.11,1.73,299.92,300.5,299.96,304.08,300.78,349.82,349.85,499.9,500.56,499.43,351.65,350.78,354.02,350.91,65.83,1.08
2017-08-12 00:00:00,48.82,25.31,4120.9,452.97,381.88,10.55,1.7,299.93,299.46,300.0,304.07,300.83,348.68,349.78,500.11,498.22,499.03,349.17,345.37,351.77,346.67,67.2,1.12
2017-08-12 01:00:00,48.82,25.31,4404.01,448.79,381.22,10.5,1.71,299.94,299.79,299.91,304.07,300.88,350.3,349.84,499.61,499.05,499.84,353.53,352.07,357.23,350.5,66.09,1.36
2017-08-12 02:00:00,48.82,25.31,3212.25,425.56,380.45,10.1,1.71,299.9,300.08,299.93,304.06,300.93,349.5,349.83,499.86,500.87,500.09,354.3,349.89,355.68,349.46,66.34,1.14
2017-08-12 03:00:00,48.82,25.31,3641.96,404.2,380.75,9.94,1.71,299.92,298.85,299.98,304.05,300.98,349.34,349.78,500.62,498.59,499.93,352.76,350.34,353.91,353.33,67.66,1.03
2017-08-12 04:00:00,48.82,25.31,3051.88,366.03,379.32,10.03,1.7,299.94,299.93,299.92,304.05,301.03,349.76,349.86,499.62,500.25,502.08,366.68,349.84,356.64,349.99,65.84,1.03
2017-08-12 05:00:00,48.82,25.31,2701.09,320.1,377.66,10.09,1.7,299.81,299.92,299.86,304.04,301.08,349.62,349.81,499.1,498.76,499.54,349.89,350.61,351.87,349.53,65.71,1.19
2017-08-12 06:00:00,48.82,25.31,3153.78,388.81,383.5,9.82,1.73,300.01,299.71,300.0,304.03,301.13,349.61,349.78,556.41,456.61,637.09,354.32,350.4,357.21,349.55,64.58,1.25
2017-08-12 07:00:00,48.82,25.31,2232.37,382.27,402.14,9.62,1.67,300.02,299.98,299.85,304.03,301.18,350.39,349.87,500.19,505.17,501.47,352.29,347.52,358.52,348.02,64.56,1.21
2017-08-12 08:00:00,48.82,25.31,1723.79,272.65,387.31,9.72,1.59,299.99,300.09,299.93,304.02,301.24,349.55,349.11,499.94,499.24,500.28,350.94,347.9,351.14,351.75,65.25,1.33
2017-08-12 09:00:00,48.82,25.31,2342.04,300.15,394.35,9.84,1.54,300.07,300.6,299.99,304.01,301.29,349.42,349.82,499.5,499.61,498.31,344.64,347.21,351.15,346.17,63.81,1.3
2017-08-12 10:00:00,48.82,25.31,3155.99,498.28,414.35,9.84,1.7,299.91,299.88,299.93,304.0,301.34,349.18,350.56,500.75,499.18,499.33,351.87,350.25,351.42,350.3,65.11,1.51
2017-08-12 11:00:00,48.82,25.31,2960.08,455.24,391.03,10.02,1.71,300.11,299.14,299.99,304.0,301.39,349.91,349.64,500.89,502.23,499.86,351.3,349.44,350.42,349.12,64.88,1.26
